source_success_id,source_name,macro_region,country_or_region,country_qid,source_class,institutional_level,url,final_url,http_status,content_type,response_bytes,page_title,meta_description,detected_protocols,protocol_evidence,source_success_status,capture_scope,image_policy_next,rights_policy_next,next_item_capture_priority,period_start,period_end,period_bands,wikidata_qid,wikidata_url,access_date,notes
NMSS2026R0248,Lok Virsa Museum,South Asia,Pakistan,Q843,museum,official_source_site,http://lokvirsa.org.pk/,https://lokvirsa.org.pk/,200,text/html; charset=UTF-8,80343,Lok Virsa,,RSS/Atom;WordPress REST,RSS/Atom:application/rss+xml; WordPress REST:wp-json,success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P1 item/source adapter,1900,2026,1931-1970; 1971-2000; 2001-2026,Q3694624,https://www.wikidata.org/wiki/Q3694624,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0249,National Textile Museum,Southeast Asia,Malaysia,Q833,museum,official_source_site,http://www.muziumtekstilnegara.gov.my/,https://www.jmm.gov.my/ms,200,text/html; charset=UTF-8,120816,Jabatan Muzium Malaysia | Jabatan Muzium Malaysia,Laman Web Rasmi Jabatan Muzium Malaysia,RSS/Atom;PDF,"RSS/Atom:rel=""alternate""; PDF:.pdf",success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P1 item/source adapter,1900,2026,1931-1970; 1971-2000; 2001-2026,Q19117247,https://www.wikidata.org/wiki/Q19117247,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0250,Institut français de Côte d'Ivoire,Africa,Cote d'Ivoire,Q1008,cultural center,official_source_site,http://www.institutfrancais.ci/,https://institutfrancais.ci/,200,text/html; charset=UTF-8,140000,Institut français de Côte d'Ivoire Accueil - Institut français de Côte d'Ivoire,,RSS/Atom;JSON-LD;WordPress REST,"RSS/Atom:rel=""alternate""; JSON-LD:application/ld+json; WordPress REST:wp-json",success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P1 item/source adapter,1900,2026,1931-1970; 1971-2000; 2001-2026,Q28494660,https://www.wikidata.org/wiki/Q28494660,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0251,Mongolian Theatre Museum,Central Asia,Mongolia,Q711,museum,official_source_site,https://mongoliantheatremuseum.com/,https://mongoliantheatremuseum.com/,200,text/html,11410,Mongolian Theatre Museum,,,,success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P1 manual item capture,1900,2026,1931-1970; 1971-2000; 2001-2026,Q6899660,https://www.wikidata.org/wiki/Q6899660,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0252,Charents Museum of Literature and Arts,Eastern Europe / Caucasus,Armenia,Q399,museum,official_source_site,https://gatmuseum.am,https://gatmuseum.am/hy/,200,text/html; charset=utf-8,57847,Գլխավոր,,RSS/Atom;JSON-LD,RSS/Atom:application/rss+xml; JSON-LD:schema.org,success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P1 item/source adapter,1900,2026,1931-1970; 1971-2000; 2001-2026,Q5074226,https://www.wikidata.org/wiki/Q5074226,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0253,Alliance française La Paz,Latin America / Caribbean,Bolivia,Q750,cultural center,official_source_site,https://lapaz.alianzafrancesa.org.bo/,https://lapaz.alianzafrancesa.org.bo/,200,text/html; charset=UTF-8,140000,Alianza Francesa de La Paz – Cursos de francés presenciales y actividades culturales en La Paz Ampliar Ampliar Ampliar Ampliar Buscar Alternar el menú Facebook,,RSS/Atom;WordPress REST;PDF,RSS/Atom:application/rss+xml; WordPress REST:wp-json; PDF:.pdf,success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P1 item/source adapter,1900,2026,1931-1970; 1971-2000; 2001-2026,Q139323390,https://www.wikidata.org/wiki/Q139323390,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0254,Agial Art Gallery,MENA,Lebanon,Q822,art gallery,official_source_site,https://salehbarakatgallery.com/,https://salehbarakatgallery.com/,200,text/html; charset=utf-8,4847,Agial Art Gallery & Saleh Barakat Gallery,,,,success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P2 source enrichment,1900,2026,1931-1970; 1971-2000; 2001-2026,Q67730615,https://www.wikidata.org/wiki/Q67730615,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0255,MagnifiScience Centre,South Asia,Pakistan,Q843,museum,official_source_site,https://www.magnifiscience.org,https://www.magnifiscience.org,200,text/html; charset=UTF-8,140000,Pakistan’s First Interactive Museum,Pakistan’s first contemporary and interactive science centre designed to provide hands-on learning experiences to people of all ages and backgrounds.,RSS/Atom;JSON-LD;WordPress REST,RSS/Atom:application/rss+xml; JSON-LD:application/ld+json; WordPress REST:wp-json,success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P1 item/source adapter,1900,2026,1931-1970; 1971-2000; 2001-2026,Q111602905,https://www.wikidata.org/wiki/Q111602905,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0256,Institut Français de Birmanie,Southeast Asia,Myanmar,Q836,cultural center,official_source_site,https://www.ifbirmanie.org,https://www.ifbirmanie.org,200,text/html; charset=UTF-8,140000,Home Page | Institut Français de Birmanie,,RSS/Atom;WordPress REST,RSS/Atom:application/rss+xml; WordPress REST:wp-content,success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P1 item/source adapter,1900,2026,1931-1970; 1971-2000; 2001-2026,Q3152257,https://www.wikidata.org/wiki/Q3152257,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0257,Alliance Française de Kisangani,Africa,DR Congo,Q974,cultural center,official_source_site,https://www.fondation-alliancefr.org/?p=57320,https://www.fondation-alliancefr.org/?p=57320,200,text/html; charset=UTF-8,75971,RDC : l’Alliance Française de Kisangani en action ! | Fondation des Alliances Françaises,,RSS/Atom;WordPress REST,RSS/Atom:application/rss+xml; WordPress REST:wp-content,success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P1 item/source adapter,1900,2026,1931-1970; 1971-2000; 2001-2026,Q119947430,https://www.wikidata.org/wiki/Q119947430,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0258,Mongolia–Japan Center,Central Asia,Mongolia,Q711,cultural center,official_source_site,https://japan-center.edu.mn/?locale=en,https://japan-center.edu.mn/?locale=en,200,text/html;charset=UTF-8,41929,モンゴル日本センター | Монгол-Япон төв,Mongolian Japan Center,,,success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P2 source enrichment,1900,2026,1931-1970; 1971-2000; 2001-2026,Q131706865,https://www.wikidata.org/wiki/Q131706865,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0259,Dalan Gallery,Eastern Europe / Caucasus,Armenia,Q399,museum,official_source_site,https://dalan.am/,https://dalan.am/,200,text/html; charset=utf-8,75810,Dalan,,,,success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P1 manual item capture,1900,2026,1931-1970; 1971-2000; 2001-2026,Q21512963,https://www.wikidata.org/wiki/Q21512963,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0260,Archivo Nacional,Latin America / Caribbean,Bolivia,Q750,archives,official_source_site,https://www.archivoybibliotecanacionales.org.bo,https://www.archivoybibliotecanacionales.org.bo,200,text/html; charset=utf-8,58471,Inicio,Página web del ABNB,JSON-LD;WordPress REST,JSON-LD:schema.org; WordPress REST:wp-content,success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P1 item/source adapter,1900,2026,1931-1970; 1971-2000; 2001-2026,Q2860548,https://www.wikidata.org/wiki/Q2860548,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0261,Aishti Foundation,MENA,Lebanon,Q822,museum,official_source_site,http://www.aishtifoundation.com/,http://www.aishtifoundation.com/,200,text/html; charset=utf-8,10032,Aishti Foundation,"The Aïshti Foundation is part of a 35,000 square-meter complex that includes fashion boutiques, a curated bookshop, restaurants, cafes, a spa and a rooftop bar with striking views of Beirut framed by the sea",,,success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P1 manual item capture,1900,2026,1931-1970; 1971-2000; 2001-2026,Q61918640,https://www.wikidata.org/wiki/Q61918640,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
